"","X.1","X","ID","DataType","ORIGINAL_TraitID","ORIGINAL_TraitDefinition","TraitValue","TraitUnit","N_TraitValue","ConTaxa","ResTaxa","ConTaxaStage","ResTaxaStage","Con_ForagingMovement","Con_RESDetectionDimensionality","Res_ForagingMovement","Res_CONDetectionDimensionality","CON_MASS_value","RES_MASS_value","ResArenaSize_SI_UNIT","ResDensity_SI_VALUE","ResDensityUnit","ResDensity","ResArenaSize_SI_VALUE","ConTemp","ResTemp","ResReplaceRate","ResReplaceUnit","ResReplace","TraitSIValue","TraitSIUnit","N_TraitID","N_TraitConversion","N_CONVERTED","N_TraitUnit","Original_ErrorValue","Original_ErrorValueUnit","Replicates","ConTaxon","ConStage","ConCommon","Con_MovementDimensionality","Con_Thermy","Res_MovementDimensionality","ResTaxon","ResStage","ResCommon","Res_Thermy","Habitat","LabField","ObservationtimeSI","ObservationtimeSIUnits","ConStarvationTimeSI","ConStarvationTimeSIUnits","ConArenaSiz_VALUE","ConArenaSize_UNIT","ConDensity","ConDensityUnit","ConDensity_SI_VALUE","ConDensityConst","ConSizType","CON_ORIGINAL_value","CON_ORIGINAL_unit","Con_Siz_reference","ResSizType","RES_ORIGINAL_value","RES_ORIGINAL_unit","Res_Siz_reference","Citation","FigureTable","a0","h0","a0_gen","h0_gen","q0_gen","HollingI_AIC","HollingII_AIC","HollingIII_AIC","Poly2_AIC","Poly3_AIC","N","FailHolI","FailHolII","FailHolIII","FailPol2","FailPol3","aI","aII","hII","aIII","hIII","qIII","hIIp","hIIIp","aIp","aIIp","aIIIp","qIIIp","a0_I","a0_II","h0_II","a0_III","h0_III","q0_III","qse","BestAIC","BestAICHolRECAL","BestAICHol","qcil","qciu","qIIIci","best.model.type","BestAIC_sec","BestAICRECAL","best.model.type.recal","CUTCONTEMP","CUTRESTEMP"
"220",3824,4125,79,"old","Resource Consumption Rate","",12.8165,"individual / (1 individual * 24 hour)",0.000148339,"Ischnura elegans elegans (Vander Linden 1820)","Daphnia magna Straus 1820","Ischnura elegans elegans (Vander Linden 1820) [instar 11]","Daphnia magna Straus 1820 [adult]","sessile","sphere","active","sphere",2.28e-06,1.01e-07,"cubic meter",190205.3333,"individual per arena (1)",14.2654,7.5e-05,16,16,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Freshwater","Laboratory",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Thompson D.J. 1978. Towards a realistic predator-prey model: the effect of temperature on the functional response and life history of larvae of the damselfly Ischnura elegans. Journal of Animal Ecology 47 757-767.","Figure 6",NA,NA,NA,NA,NA,-161.077608192026,-174.884683158965,-175.687361091428,-179.970428394675,-178.0774025555,10,NA,NA,NA,NA,NA,2.35734294672122e-06,1.87299390864374e-05,2028.06078958717,4.40912080076996e-06,2441.29666327842,0.538836443717186,4.16625823856612e-06,2.59635237763828e-05,0.0048102207368923,0.000470498130131611,0.412942707457438,0.2404137110288,2.35734294672122e-06,0.508187595684484,1.39690124063349,0.414205185647262,0.98627603886238,-1.56230598688126,0.420059240934766,"Poly2_AIC","HollingII_AIC","HollingIII_AIC",-0.301282038152346,1.37895492558672,0,"Phenomenological","Poly3_AIC","Poly2_AIC","Phenomenological","(15,25]","(15,25]"
"221",3834,4135,713,"old","Resource Consumption Rate","",6.7139,"individual / (1 individual * 24 hour)",7.77e-05,"Naucoris congrex ????","Culicidae spp.","Naucoris congrex ???? [adult]","Culicidae spp. [instar final]","active","sphere","active","sphere",1.14e-07,9.4e-06,"cubic meter",25000,"individual per arena (1)",10,4e-04,20,20,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Freshwater","Laboratory",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","McCoull C.J. R. Swain & R.W. Barnes. 1998. Effect of temperature on the functional response and components of attack rate in Naucoris congrex Stal (Hemiptera: Naucoridae). Australian Journal of Entomology 37 323-327.","Figure 1",NA,NA,NA,NA,NA,-531.972593260984,-536.534097423348,-534.885550677557,-532.298014968407,-532.870068425018,31,NA,NA,NA,NA,NA,1.42228541349002e-06,3.37165773173241e-05,5861.81714313593,4.8628866091442e-05,4932.81978472984,-0.318679488639002,8.92745078481207e-12,0.0323355194221983,0.000207770421416298,0.00576913388972833,0.105959428607334,0.516533789735095,1.42228541349002e-06,0.495506876102189,0.0880250373816406,1.62770970230597,0.250323618166598,-1.72609467897564,0.485039114250898,"HollingII_AIC","HollingII_AIC","HollingII_AIC",-1.2887577171408,0.651398739862794,0,"Mechanistic","HollingIII_AIC","HollingII_AIC","Mechanistic","(15,25]","(15,25]"
"222",3865,4171,920,"old","Resource Consumption Rate","",0.2471,"individual / (1 individual * 1 second)",0.2471,"Perca fluviatilis (Linnaeus 1758)","Chaoborus obscuripes Wulp 1859","Perca fluviatilis (Linnaeus 1758) [adult]","Chaoborus obscuripes Wulp 1859 [instar 4]","active","sphere","active","sphere",0.0169,2.45e-05,"cubic meter",200,"individual per arena (1)",18,0.09,16,16,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Freshwater","Laboratory",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Bergman E. 1987. Temperature-dependent differences in foraging ability of two percids Perca fluviatilis and Gymnocephalus cernuus. Environmental Biology of Fishes 19(1) 45-53.","Figure 1",NA,NA,NA,NA,NA,1.62427683882021,-11.9429743934602,-13.8406229938906,-0.852024340232767,-3.29494525625828,6,NA,NA,NA,NA,NA,0.000679324746046706,0.0252754132234344,1.01327659442296,0.00395607256531221,1.10326881998623,0.533254205380034,6.65379695966041e-05,0.000294816960265413,0.119446619547058,0.00787425199178427,0.470560133180899,0.218327516601563,0.000679324746046706,0.318801844895527,0.666256560489861,0.218511103005783,2.23582239367569,1.60146974213421,0.343455800880801,"HollingIII_AIC","HollingII_AIC","HollingIII_AIC",-0.153657396381568,1.22016580714164,0,"Mechanistic","HollingII_AIC","HollingII_AIC","Mechanistic","(15,25]","(15,25]"
"223",3871,4177,721,"old","Resource Consumption Rate","",0.4037,"individual / (1 individual * 24 hour)",4.67e-06,"Phytoseiulus persimilis DO","Tetranychus urticae Koch 1836","Phytoseiulus persimilis DO [adult]","Tetranychus urticae Koch 1836 [adult]","active","surface","active","surface",1.98e-08,1.95e-08,"square meter",2000,"individual per arena (1)",1,5e-04,20,20,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Terrestrial","Laboratory",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Everson P. 1980. The relative activity and functional response of Phytoseiulus persimilis (Acarina: Phytoseiidae) and Tetranychus urticae (Acarina: Tetranychidae): the effect of temperature. The Canadian Entomologist 112 17-24.","Figure 3",NA,NA,NA,NA,NA,-137.046656259929,-144.426005135913,-142.5386877251,-136.572567885636,-147.227633730557,6,NA,NA,NA,NA,NA,2.0720556745182e-07,6.45757627982764e-06,74282.3641738139,6.83505684804223e-06,71702.9475258279,-0.116631108344568,9.65324347332748e-05,0.0112036231357548,0.0325219306733495,0.0150660885442933,0.0612798928716032,0.812045770769874,2.0720556745182e-07,0.391234761700859,0.910806509651454,0.0875796837370858,2.21115421885215,-0.594892726279795,0.449463747232683,"Poly3_AIC","HollingII_AIC","HollingII_AIC",-1.01555860280993,0.782296386120798,0,"Phenomenological","HollingII_AIC","Poly3_AIC","Phenomenological","(15,25]","(15,25]"
"224",3877,4183,687,"old","Resource Consumption Rate","",1,"individual / (1 individual * 24 hour)",1.16e-05,"Podisus maculiventris DO","Spodoptera exigua Hbner 1803/08","Podisus maculiventris DO [adult]","Spodoptera exigua Hbner 1803/08 [instar 4]","active","surface","active","surface",1e-04,2e-05,"square meter",64.96037417,"individual per arena (1)",1,0.015394,23,23,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Terrestrial","Laboratory",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Mohaghegh J. P. De Clercq & L. Tirry. 2001. Functional response of the predators Podisus maculiventris (Say) and Podisus nigrispinus (Dallas) (Het. Pentatomidae) to the beet armyworm Spodoptera exigua (Hubner) (Lep. Noctuidae): effect of temperature.","Figure 1",NA,NA,NA,NA,NA,-1083.96190968497,-1126.93268065154,-1135.4055237696,-1128.66878795491,-1134.64057215584,60,NA,NA,NA,NA,NA,2.72871421464108e-06,1.9961536741008e-05,7560.86377125217,6.75785543192992e-06,9434.34434492516,0.90685424029542,4.79445754670021e-19,2.12110322806322e-24,2.96873473368783e-11,5.91017797254172e-09,0.0359206332638398,0.0122017944321016,2.72871421464108e-06,0.17823161190251,1.10373530653395,0.246883318614062,0.341991195637677,-1.92416425328702,0.350303643129035,"HollingIII_AIC","HollingIII_AIC","HollingIII_AIC",0.20624695403735,1.60746152655349,0.90685424029542,"Mechanistic","Poly3_AIC","HollingIII_AIC","Mechanistic","(15,25]","(15,25]"
"225",3937,4243,691,"old","Resource Consumption Rate","",1,"individual / (1 individual * 24 hour)",1.16e-05,"Podisus nigrispinus DO","Spodoptera exigua Hbner 1803/08","Podisus nigrispinus DO [adult]","Spodoptera exigua Hbner 1803/08 [instar 4]","active","surface","active","surface",7e-05,2e-05,"square meter",64.96037417,"individual per arena (1)",1,0.015394,23,23,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Terrestrial","Laboratory",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Mohaghegh J. P. De Clercq & L. Tirry. 2001. Functional response of the predators Podisus maculiventris (Say) and Podisus nigrispinus (Dallas) (Het. Pentatomidae) to the beet armyworm Spodoptera exigua (Hubner) (Lep. Noctuidae): effect of temperature.","Figure 1",NA,NA,NA,NA,NA,-1059.6316013709,-1048.65093613745,-1067.13725096852,-1067.23395531181,-1065.26539958732,60,NA,NA,NA,NA,NA,4.44632736318408e-06,5.41701869836879e-06,0.754256610253223,1.11021695346199e-05,4433.92370732208,0.0740754127981613,0.999552883981155,0.0111879705102982,1.18429146674754e-15,1.10385345003964e-05,0.0499123442587593,0.819300907868731,4.44632736318408e-06,2.56073239513861,0.377088110122478,0.87272029226326,0.0531108729368384,-0.708795272745192,0.322766939142692,"Poly2_AIC","HollingI_AIC","HollingIII_AIC",-0.571458465487223,0.719609291083545,0,"Phenomenological","HollingIII_AIC","Poly2_AIC","Phenomenological","(15,25]","(15,25]"
"226",3997,4303,6,"old","Resource Consumption Rate","",7,"individual / (1 individual * 24 hour)",8.1e-05,"Ranatra dispar ????","Anisops deanei Brooks 1951","Ranatra dispar ???? [adult]","Anisops deanei Brooks 1951 [adult]","sessile","sphere","active","sphere",0.000288443,1.243e-05,"cubic meter",20000,"individual per arena (1)",20,0.001,20,20,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Freshwater","Laboratory",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Bailey P.C.E. 1989. The effect of water temperature on the functional response of the water stick insect Ranatra dispar (Heteroptera: Nepidae). Australian Journal of Ecology 14 381-386.","Figure 1",NA,NA,NA,NA,NA,-525.764703877565,-528.011761560842,-526.237058297336,-526.411495943026,-524.890472443717,32,NA,NA,NA,NA,NA,3.69277945143885e-06,7.933442539824e-06,2534.05811728679,3.29812992661136e-06,3625.61896050736,0.361295509726918,0.0497349921850128,0.0951586796832612,3.64069028212965e-06,0.00971465502793954,0.654773961161823,0.676757903357156,3.69277945143885e-06,1.65345782188972,1.08760747915812,0.971623544062988,2.19805104109202,0.499749929644167,0.857898953886022,"HollingII_AIC","HollingII_AIC","HollingII_AIC",-1.35450239804513,2.07709341749896,0,"Mechanistic","Poly2_AIC","HollingII_AIC","Mechanistic","(15,25]","(15,25]"
"227",4029,4345,40115,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.0453,"individual / (1 individual * 1 second)",0.0453,"Salmo trutta L.","Gammarus sp.","Salmo trutta L. [Juvenile]","Gammarus sp. (dead) [adult]","active","surface","sessile","surface",0.004995137,7.62e-06,"square meter",5,"Individuals per square meter",5,0.5,10,10,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Freshwater","lab",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Gustafsson P. E. Bergman and L. A. Greenberg. 2010. Functional response and size-dependent foraging on aquatic and terrestrial prey by brown trout (Salmo trutta L.). Ecology of Freshwater Fish 19:170-177.","Fig 1a",NA,NA,NA,NA,NA,-14.9633521460968,-19.7685725646694,-22.5958241259845,-14.6838603415629,-14.8525509098753,6,NA,NA,NA,NA,NA,0.000703052079127977,0.0258510162255886,5.10869501055182,0.00034935052471354,5.75913016189036,2.08623975820035,0.00268615391932563,0.00136177008702695,0.238939662785775,0.139069492773618,0.782095524650639,0.290264448000406,0.000703052079127977,0.938631153666757,1.01813927446019,0.016122781858325,0.79682234817092,-1.75394545774907,1.62869194847188,"HollingIII_AIC","HollingII_AIC","HollingIII_AIC",-1.17114413874341,5.34362365514411,0,"Mechanistic","HollingII_AIC","HollingII_AIC","Mechanistic","(0,15]","(0,15]"
"228",4035,4351,40116,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.1017,"individual / (1 individual * 1 second)",0.1017,"Salmo trutta L.","Gammarus sp.","Salmo trutta L. [Juvenile]","Gammarus sp. (dead) [adult]","active","surface","sessile","surface",0.017643334,7.62e-06,"square meter",5,"Individuals per square meter",5,0.5,10,10,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Freshwater","lab",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Gustafsson P. E. Bergman and L. A. Greenberg. 2010. Functional response and size-dependent foraging on aquatic and terrestrial prey by brown trout (Salmo trutta L.). Ecology of Freshwater Fish 19:170-177.","Fig 1a",NA,NA,NA,NA,NA,-5.60240623815356,-12.5700826870621,-17.8492284520269,-9.25958453487608,-9.44771206523701,6,NA,NA,NA,NA,NA,0.00146197012515139,0.0562160457954494,2.26307002072792,0.00140020202167172,2.55624530917583,1.79453951762754,0.00125407590382585,0.000440267590417417,0.257936226530459,0.0833864006571393,0.65340927393222,0.167778394829086,0.00146197012515139,0.647280085219485,1.41374920648867,0.804336706700931,2.2990408091315,1.88463725987822,0.990766294129383,"HollingIII_AIC","HollingII_AIC","HollingIII_AIC",-0.186993070631226,3.77607210588631,0,"Mechanistic","HollingII_AIC","HollingII_AIC","Mechanistic","(0,15]","(0,15]"
"229",4041,4357,40117,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.1269,"individual / (1 individual * 1 second)",0.1269,"Salmo trutta L.","Gammarus sp.","Salmo trutta L. [Juvenile]","Gammarus sp. (dead) [adult]","active","surface","sessile","surface",0.058230183,7.62e-06,"square meter",5,"Individuals per square meter",5,0.5,10,10,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Freshwater","lab",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Gustafsson P. E. Bergman and L. A. Greenberg. 2010. Functional response and size-dependent foraging on aquatic and terrestrial prey by brown trout (Salmo trutta L.). Ecology of Freshwater Fish 19:170-177.","Fig 1a",NA,NA,NA,NA,NA,-6.65133973138832,-13.0921784703348,-11.2942571759186,-11.8564033718707,-9.92456936064885,6,NA,NA,NA,NA,NA,0.0039468146951958,0.0354362031225961,1.33651252331836,0.0488159199165608,1.20506962363247,-0.147341783843866,0.000818549676405734,0.112471092158313,0.0177965196410386,0.0159192396709466,0.418316223792003,0.780389132900899,0.0039468146951958,0.0257829349802224,0.899292673979413,1.29737138982602,0.125824112262615,0.86694738920778,0.483287147747344,"HollingII_AIC","HollingII_AIC","HollingII_AIC",-1.11391607933855,0.819232511650822,0,"Mechanistic","Poly2_AIC","HollingII_AIC","Mechanistic","(0,15]","(0,15]"
"230",4047,4363,40118,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.0531,"individual / (1 individual * 1 second)",0.0531,"Salmo trutta L.","Musca domestica Linnaeus 1758","Salmo trutta L. [Juvenile]","Musca domestica Linnaeus 1758 [adult] (dead) [adult]","active","surface","sessile","surface",0.004995137,8.11e-05,"square meter",5,"Individuals per square meter",5,0.5,10,10,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Freshwater","lab",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Gustafsson P. E. Bergman and L. A. Greenberg. 2010. Functional response and size-dependent foraging on aquatic and terrestrial prey by brown trout (Salmo trutta L.). Ecology of Freshwater Fish 19:170-177.","Fig 1b",NA,NA,NA,NA,NA,-22.6844778491732,-25.9555129175777,-24.3943363377998,-23.9756878636981,-22.045000506125,6,NA,NA,NA,NA,NA,0.000812539362131611,0.0186042254923681,5.65649086869044,0.0340873210666534,4.59110633798351,-0.349572674976112,0.000754515804274567,0.25249018393532,0.0383639056945524,0.0462339471906793,0.452116413489142,0.640632542290041,0.000812539362131611,0.279445917639234,0.0342615338866357,0.793850282123969,0.317970505217285,-1.92486470378935,0.67568508646226,"HollingII_AIC","HollingII_AIC","HollingII_AIC",-1.70094284790063,1.00179749794841,0,"Mechanistic","HollingIII_AIC","HollingII_AIC","Mechanistic","(0,15]","(0,15]"
"231",4053,4369,40119,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.1427,"individual / (1 individual * 1 second)",0.1427,"Salmo trutta L.","Musca domestica Linnaeus 1758","Salmo trutta L. [Juvenile]","Musca domestica Linnaeus 1758 [adult] (dead) [adult]","active","surface","sessile","surface",0.017643334,8.11e-05,"square meter",5,"Individuals per square meter",5,0.5,10,10,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Freshwater","lab",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Gustafsson P. E. Bergman and L. A. Greenberg. 2010. Functional response and size-dependent foraging on aquatic and terrestrial prey by brown trout (Salmo trutta L.). Ecology of Freshwater Fish 19:170-177.","Fig 1b",NA,NA,NA,NA,NA,-11.750737837231,-21.9430395492325,-20.2815252885268,-20.8101905292937,-19.7347401987627,6,NA,NA,NA,NA,NA,0.00275349212757368,0.0285396031282499,1.85682335419666,0.0380787165331791,1.71511677553688,-0.131664469748578,0.000127697892946413,0.029381658874667,0.0143372583967994,0.00359521861493026,0.243494006691618,0.705572785734101,0.00275349212757368,0.733617683372823,0.215681327560583,1.66922276865015,0.02914929254882,1.89070317614824,0.316727140071761,"HollingII_AIC","HollingII_AIC","HollingII_AIC",-0.7651187498921,0.501789810394944,0,"Mechanistic","Poly2_AIC","HollingII_AIC","Mechanistic","(0,15]","(0,15]"
"232",4059,4375,40120,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",0.1638,"individual / (1 individual * 1 second)",0.1638,"Salmo trutta L.","Musca domestica Linnaeus 1758","Salmo trutta L. [Juvenile]","Musca domestica Linnaeus 1758 [adult] (dead) [adult]","active","surface","sessile","surface",0.058230183,8.11e-05,"square meter",5,"Individuals per square meter",5,0.5,10,10,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Freshwater","lab",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Gustafsson P. E. Bergman and L. A. Greenberg. 2010. Functional response and size-dependent foraging on aquatic and terrestrial prey by brown trout (Salmo trutta L.). Ecology of Freshwater Fish 19:170-177.","Fig 1b",NA,NA,NA,NA,NA,-10.2312692630027,-15.6406547472408,-15.1583920806301,-21.0334772650799,-21.8983461359273,6,NA,NA,NA,NA,NA,0.0041598950343157,0.0262653803753079,1.26288023944102,0.0528679224943168,0.866037935370459,-0.304651285114046,0.000752078587410038,0.305487357724978,0.00527534593806457,0.00784346855533144,0.258842216445243,0.435432330781635,0.0041598950343157,1.05173941377436,1.71406275803405,0.804122418082368,0.20270724216818,0.0166566595435143,0.339312342252159,"Poly3_AIC","HollingII_AIC","HollingII_AIC",-0.983275969618364,0.373973399390272,0,"Phenomenological","Poly2_AIC","Poly3_AIC","Phenomenological","(0,15]","(0,15]"
"233",4065,4381,40121,"new","Resource Consumption Rate","The number of resource consumed per number of consumers per time",4.4863,"individual / (1 individual * 1 hr)",0.001246194,"Aurelia aurita","Gadus morhua","Aurelia aurita [Juvenile]","Gadus morhua [juvenile]","active","sphere","active","sphere",0.026463621,0.00082725,"cubic meter",500,"individuals per Liter",0.5,0.025,8,8,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"","","","","ectotherm","","","","","ectotherm","Marine","lab",NA,"",NA,"",NA,"",NA,"","","","","","","","",NA,"","","Titelman J. and L. J. Hansson. 2006. Feeding rates of the jellyfish Aurelia aurita on fish larvae. Marine Biology 149:297-306.","Fig 1a",NA,NA,NA,NA,NA,-50.4615371195763,-50.0846751897597,-48.4662212855409,-48.4739320673302,-51.7659203585337,6,NA,NA,NA,NA,NA,0.00160044526368159,0.00193910698741683,5.51109053740172,0.0022983529935065,0,-0.120664429868806,0.65680672471042,1,0.00137882609460384,0.0311690453618936,0.235322450447284,0.872367668682823,0.00160044526368159,0.746830084506314,1.29824179413111,1.08771809818688,0.347405122006988,1.07395440526307,0.69029712340491,"Poly3_AIC","HollingI_AIC","HollingI_AIC",-1.50125867667863,1.25992981694101,0,"Phenomenological","HollingI_AIC","Poly3_AIC","Phenomenological","(0,15]","(0,15]"
